01 02 05 10 18 43 48
01 02 05 11 20 30 39
01 02 05 11 23 36 45
01 02 05 12 17 27 41
01 02 05 13 17 37 47
01 02 05 13 31 39 45
01 02 05 14 19 22 44
01 02 05 14 28 36 44
01 02 05 14 35 39 46
01 02 05 16 39 47 49
01 02 05 17 22 34 49
01 02 05 18 19 24 31
01 02 05 18 36 41 45
01 02 05 21 27 31 37
01 02 05 21 34 45 50
01 02 05 26 29 36 47
01 02 05 26 35 37 38
01 02 06 07 08 38 50
01 02 06 07 14 20 23
01 02 06 07 16 19 26
01 02 06 07 16 35 49
01 02 06 07 22 25 32
01 02 06 07 28 32 44
01 02 06 08 09 22 36
01 02 06 08 11 13 29
01 02 06 08 20 42 43
01 02 06 09 10 31 39
01 02 06 09 21 41 49
01 02 06 09 27 33 41
01 02 06 10 11 17 40
01 02 06 10 11 18 39
01 02 06 10 12 37 39
01 02 06 12 19 39 48
01 02 06 14 15 25 32
01 02 06 17 26 32 40
01 02 06 19 22 29 35
01 02 06 19 32 47 50
01 02 06 20 30 33 48
01 02 06 21 29 36 41
01 02 06 23 30 40 44
01 02 06 24 27 34 38
01 02 06 26 32 36 37
01 02 06 28 33 46 49
01 02 06 28 34 43 44
01 02 06 29 32 37 39
01 02 06 36 47 48 50
01 02 06 37 44 45 49
01 02 06 38 40 42 45
01 02 07 08 09 18 30
01 02 07 08 30 46 47
01 02 07 09 25 35 42
01 02 07 10 14 34 37
01 02 07 10 19 23 33
01 02 07 10 24 36 49
01 02 07 10 36 43 46
01 02 07 11 18 27 41
01 02 07 13 17 18 26
01 02 07 13 29 43 46
01 02 07 13 39 42 46
01 02 07 14 21 34 35
01 02 07 14 21 38 49
01 02 07 14 22 43 48
01 02 07 15 23 29 40
01 02 07 15 23 45 48
01 02 07 17 20 31 41
01 02 07 18 19 21 27
01 02 07 19 23 32 41
01 02 07 20 21 33 44
01 02 07 20 29 32 45
01 02 07 21 26 30 44
01 02 07 21 42 45 46
01 02 07 32 45 46 48
01 02 08 10 13 18 44
01 02 08 10 15 23 49
01 02 08 10 17 22 47
01 02 08 10 28 47 49
01 02 08 11 14 29 44
01 02 08 11 27 36 40
01 02 08 12 24 44 45
01 02 08 13 22 45 46
01 02 08 14 27 40 42
01 02 08 15 19 26 40
01 02 08 16 17 49 50
01 02 08 16 24 28 31
01 02 08 17 18 33 39
01 02 08 17 32 39 43
01 02 08 19 27 28 36
01 02 08 19 32 33 37
01 02 08 20 21 28 37
01 02 08 21 31 45 49
01 02 08 22 29 32 34
01 02 08 23 33 37 38
01 02 08 24 30 48 50
01 02 08 25 30 36 37
01 02 08 32 34 36 46
01 02 08 35 42 43 44
01 02 09 11 22 32 40
01 02 09 11 24 26 35
01 02 09 13 17 39 48
01 02 09 14 17 25 39
01 02 09 15 17 19 44
01 02 09 17 20 24 38
01 02 09 18 20 21 44
01 02 09 18 34 37 46
01 02 09 20 34 48 50
01 02 09 21 32 33 43
01 02 09 22 26 32 47
01 02 09 26 31 42 49
01 02 09 28 39 46 50
01 02 09 29 34 45 49
01 02 09 35 36 47 48
01 02 10 11 13 28 43
01 02 10 12 32 49 50
01 02 10 14 34 42 47
01 02 10 14 43 47 50
01 02 10 17 20 25 32
01 02 10 21 25 29 50
01 02 10 24 31 35 47
01 02 10 25 31 38 40
01 02 11 12 16 30 38
01 02 11 12 18 26 34
01 02 11 12 21 36 41
01 02 11 13 37 42 45
01 02 11 15 17 19 31
01 02 11 15 23 35 43
01 02 11 15 25 36 46
01 02 11 16 17 20 44
01 02 11 16 25 28 41
01 02 11 16 29 43 47
01 02 11 17 19 23 34
01 02 11 17 21 47 48
01 02 11 18 25 31 40
01 02 11 19 27 28 36
01 02 11 21 26 28 29
01 02 11 22 28 31 43
01 02 11 26 27 38 43
01 02 11 27 31 35 44
01 02 11 27 34 37 48
01 02 11 28 30 39 41
01 02 11 31 38 41 48
01 02 12 13 18 23 29
01 02 12 13 29 41 43
01 02 12 14 37 39 46
01 02 12 15 22 25 41
01 02 12 15 32 34 42
01 02 12 15 35 39 45
01 02 12 17 27 35 38
01 02 12 18 21 23 48
01 02 12 18 26 28 48
01 02 12 19 32 35 45
01 02 12 20 24 26 28
01 02 12 20 35 43 47
01 02 12 21 36 37 41
01 02 12 21 37 44 50
01 02 12 23 28 38 39
01 02 12 23 38 41 42
01 02 12 24 30 37 43
01 02 12 28 35 43 44
01 02 13 14 16 19 44
01 02 13 15 20 21 45
01 02 13 16 34 38 44
01 02 13 18 26 27 50
01 02 13 21 27 30 48
01 02 13 21 31 34 41
01 02 13 22 23 36 48
01 02 13 22 24 42 48
01 02 13 23 24 29 49
01 02 13 25 33 43 49
01 02 13 34 39 42 50
01 02 14 15 21 26 29
01 02 14 16 23 29 35
01 02 14 17 20 24 46
01 02 14 17 20 38 49
01 02 14 21 25 32 34
01 02 14 22 38 41 49
01 02 14 24 32 35 41
01 02 14 28 32 34 45
01 02 14 33 43 45 46
01 02 15 16 22 29 41
01 02 15 16 23 28 48
01 02 15 18 29 32 36
01 02 15 19 22 29 37
01 02 15 19 41 44 49
01 02 15 20 22 24 33
01 02 15 20 31 32 37
01 02 15 23 25 30 43
01 02 15 23 32 41 49
01 02 15 24 33 37 44
01 02 15 25 26 34 42
01 02 15 25 37 41 46
01 02 15 27 29 35 48
01 02 15 27 33 35 44
01 02 15 31 35 41 48
01 02 16 19 29 34 35
01 02 16 20 22 31 44
01 02 16 21 23 25 28
01 02 16 21 29 33 34
01 02 16 22 28 33 34
01 02 16 23 24 37 50
01 02 16 24 27 42 47
01 02 16 27 34 37 46
01 02 16 32 34 40 49
01 02 16 32 44 46 50
01 02 16 34 40 47 49
01 02 16 40 44 48 50
01 02 17 18 20 21 24
01 02 17 19 28 33 49
01 02 17 19 33 42 49
01 02 17 20 23 27 35
01 02 17 20 28 41 42
01 02 17 20 32 36 39
01 02 17 22 23 28 36
01 02 17 22 24 28 47
01 02 17 24 27 30 48
01 02 17 26 28 45 46
01 02 17 26 30 31 37
01 02 17 26 35 36 44
01 02 17 29 36 37 39
01 02 17 30 31 34 37
01 02 17 31 35 36 46
01 02 17 32 39 40 47
01 02 18 22 26 40 49
01 02 18 23 35 43 47
01 02 18 24 25 38 50
01 02 18 26 27 39 42
01 02 18 26 31 33 41
01 02 18 27 35 39 40
01 02 18 31 32 39 45
01 02 18 31 34 44 47
01 02 18 32 38 43 50
01 02 18 40 43 44 50
01 02 19 20 37 38 44
01 02 19 21 25 34 42
01 02 19 21 29 33 36
01 02 19 22 31 32 40
01 02 19 22 35 38 48
01 02 19 24 33 36 48
01 02 19 25 41 45 46
01 02 19 27 28 33 34
01 02 19 27 32 42 44
01 02 19 34 39 41 47
01 02 19 35 38 39 48
01 02 19 36 39 48 50
01 02 20 21 23 31 50
01 02 20 21 23 33 45
01 02 20 21 32 41 44
01 02 20 22 25 42 46
01 02 20 22 26 34 44
01 02 20 22 33 35 43
01 02 20 33 42 45 47
01 02 21 24 34 46 47
01 02 21 26 34 35 45
01 02 21 28 30 36 47
01 02 21 28 34 35 41
01 02 21 30 31 46 48
01 02 22 26 35 44 46
01 02 22 28 30 44 45
01 02 23 26 28 29 48
01 02 23 32 35 36 45
01 02 24 27 45 47 50
01 02 25 26 29 30 33
01 02 26 30 31 34 48
01 02 29 31 36 45 49
01 02 29 33 37 39 44
01 02 29 34 37 38 43
01 02 32 37 38 39 45
01 02 33 34 35 38 50
01 03 04 05 16 32 33
01 03 04 06 17 26 34
01 03 04 06 24 32 44
01 03 04 07 13 14 19
01 03 04 07 19 28 49
01 03 04 08 09 36 44
01 03 04 08 19 36 43
01 03 04 09 11 13 28
01 03 04 09 21 38 44
01 03 04 10 11 19 24
01 03 04 10 13 20 34
01 03 04 11 12 20 30
01 03 04 11 19 24 42
01 03 04 11 21 23 29
01 03 04 11 23 31 33
01 03 04 12 13 15 42
01 03 04 12 16 33 36
01 03 04 12 20 23 39
01 03 04 12 23 27 38
01 03 04 12 36 38 40
01 03 04 14 17 18 48
01 03 04 14 23 29 46
01 03 04 17 28 34 38
01 03 04 18 22 43 49
01 03 04 19 25 35 46
01 03 04 20 23 36 37
01 03 04 20 25 42 50
01 03 04 22 29 36 45
01 03 04 22 32 34 41
01 03 04 23 29 33 37
01 03 04 24 32 33 37
01 03 04 25 27 37 47
01 03 04 26 30 42 44
01 03 04 29 33 41 49
01 03 04 31 32 42 46
01 03 04 35 37 38 41
01 03 04 36 38 47 49
01 03 05 06 14 18 34
01 03 05 06 26 35 39
01 03 05 07 09 19 31
01 03 05 07 21 23 36
01 03 05 08 14 32 44
01 03 05 09 26 29 49
01 03 05 10 16 27 43
01 03 05 10 28 47 50
01 03 05 10 37 39 45
01 03 05 11 16 21 26
01 03 05 11 16 35 39
01 03 05 12 29 30 41
01 03 05 12 30 39 44
01 03 05 14 28 41 49
01 03 05 14 31 42 47
01 03 05 15 29 34 42
01 03 05 16 21 31 32
01 03 05 16 21 37 46
01 03 05 17 20 23 45
01 03 05 18 28 31 45
01 03 05 19 23 35 45
01 03 05 20 24 31 35
01 03 05 20 24 34 47
01 03 05 20 29 36 48
01 03 05 23 29 37 49
01 03 06 07 13 14 48
01 03 06 07 17 29 39
01 03 06 08 14 20 30
01 03 06 08 22 38 49
01 03 06 09 13 15 17
01 03 06 09 15 16 49
01 03 06 09 26 32 50
01 03 06 09 37 39 45
01 03 06 11 26 36 43
01 03 06 12 18 23 43
01 03 06 13 19 20 30
01 03 06 14 20 23 41
01 03 06 14 21 32 45
01 03 06 15 24 33 47
01 03 06 15 28 34 40
01 03 06 16 17 40 42
01 03 06 19 20 31 39
01 03 06 19 21 33 47
01 03 06 23 28 46 49
01 03 06 23 39 45 46
01 03 06 27 31 39 46
01 03 06 34 37 42 45
01 03 07 09 31 34 35
01 03 07 10 13 32 35
01 03 07 11 14 21 36
01 03 07 12 18 46 48
01 03 07 12 28 35 39
01 03 07 12 34 35 42
01 03 07 13 22 37 39
01 03 07 14 15 34 43
01 03 07 15 18 28 37
01 03 07 16 26 31 38
01 03 07 17 37 38 41
01 03 07 19 22 26 31
01 03 07 19 31 39 49
01 03 07 19 34 42 50
01 03 07 20 35 36 46
01 03 07 21 24 30 40
01 03 07 22 38 45 50
01 03 07 23 27 28 45
01 03 07 24 31 33 41
01 03 07 26 34 43 47
01 03 07 30 35 39 42
01 03 07 31 36 43 50
01 03 07 31 39 40 44
01 03 07 32 33 47 49
01 03 08 09 15 31 36
01 03 08 10 34 40 49
01 03 08 11 12 16 50
01 03 08 12 19 30 37
01 03 08 13 28 29 33
01 03 08 14 18 21 49
01 03 08 15 18 37 46
01 03 08 17 21 38 42
01 03 08 17 26 33 42
01 03 08 17 33 42 44
01 03 08 20 21 23 26
01 03 08 22 29 38 47
01 03 08 24 34 41 44
01 03 08 24 35 42 43
01 03 08 25 35 40 45
01 03 08 32 41 43 45
01 03 08 33 35 40 44
01 03 09 10 27 32 46
01 03 09 10 40 43 46
01 03 09 11 18 23 26
01 03 09 11 22 26 46
01 03 09 13 26 27 40
01 03 09 14 15 21 27
01 03 09 14 26 34 47
01 03 09 18 25 27 36
01 03 09 21 29 31 46
01 03 09 23 28 39 42
01 03 10 13 22 24 28
01 03 10 13 26 38 47
01 03 10 14 23 41 44
01 03 10 14 25 26 36
01 03 10 15 19 30 46
01 03 10 15 25 28 31
01 03 10 15 37 42 48
01 03 10 16 25 38 41
01 03 10 16 32 33 38
01 03 10 16 42 44 47
01 03 10 17 18 44 46
01 03 10 17 20 30 47
01 03 10 21 22 36 39
01 03 10 22 27 28 31
01 03 10 22 33 37 41
01 03 10 23 29 34 46
01 03 10 24 31 32 42
01 03 10 28 29 34 40
01 03 11 12 14 22 48
01 03 11 13 19 22 46
01 03 11 13 38 44 48
01 03 11 14 16 31 45
01 03 11 15 31 37 42
01 03 11 16 29 30 35
01 03 11 17 37 43 47
01 03 11 18 29 33 47
01 03 11 23 30 35 45
01 03 11 29 40 45 50
01 03 11 31 47 48 49
01 03 12 13 27 28 45
01 03 12 14 15 38 41
01 03 12 14 18 25 33
01 03 12 15 19 30 42
01 03 12 15 29 35 37
01 03 12 16 17 29 32
01 03 12 16 20 29 30
01 03 12 16 38 39 46
01 03 12 18 23 28 34
01 03 12 18 25 26 33
01 03 12 22 36 37 46
01 03 13 15 17 35 37
01 03 13 15 28 36 49
01 03 13 16 18 21 38
01 03 13 16 19 22 33
01 03 13 18 19 39 48
01 03 13 21 25 36 46
01 03 13 22 29 47 49
01 03 13 28 29 42 45
01 03 13 31 45 46 47
01 03 14 16 22 32 47
01 03 14 17 19 43 50
01 03 14 17 22 43 49
01 03 14 17 22 48 49
01 03 14 17 38 42 43
01 03 14 23 32 33 44
01 03 14 24 32 33 48
01 03 14 24 38 44 45
01 03 14 25 34 39 43
01 03 14 26 31 42 43
01 03 14 31 39 43 47
01 03 14 33 35 39 45
01 03 15 16 22 31 38
01 03 15 16 30 32 34
01 03 15 16 44 46 49
01 03 15 17 22 39 50
01 03 15 19 30 32 50
01 03 15 21 36 38 39
01 03 15 23 33 35 40
01 03 15 27 33 36 39
01 03 15 32 39 41 44
01 03 15 35 40 42 43
01 03 16 17 18 28 48
01 03 16 18 28 35 50
01 03 16 18 32 35 45
01 03 16 26 28 32 48
01 03 16 29 34 37 40
01 03 16 30 32 37 47
01 03 16 30 34 44 46
01 03 16 33 34 40 42
01 03 16 35 40 43 50
01 03 17 18 20 23 29
01 03 17 18 34 35 40
01 03 17 19 31 43 49
01 03 17 20 22 24 41
01 03 17 20 22 24 48
01 03 17 20 29 42 46
01 03 17 26 30 36 41
01 03 17 28 29 37 49
01 03 18 20 28 36 44
01 03 18 20 41 42 44
01 03 18 21 30 32 42
01 03 18 21 30 41 47
01 03 18 22 25 28 39
01 03 18 23 28 41 49
01 03 19 20 25 34 45
01 03 19 24 34 39 44
01 03 19 29 46 47 48
01 03 20 21 27 28 44
01 03 20 21 35 39 43
01 03 20 22 35 48 49
01 03 20 23 30 44 49
01 03 20 23 35 36 39
01 03 20 35 38 43 49
01 03 20 35 39 44 48
01 03 21 23 25 32 37
01 03 21 25 27 41 46
01 03 21 29 34 35 46
01 03 21 39 41 44 47
01 03 22 23 39 40 49
01 03 22 23 40 42 48
01 03 22 24 25 34 46
01 03 22 24 38 46 49
01 03 22 26 29 31 37
01 03 22 27 35 41 48
01 03 22 30 31 37 40
01 03 22 34 35 47 49
01 03 22 34 41 47 49
01 03 22 35 43 48 49
01 03 23 27 28 33 40
01 03 23 29 30 34 39
01 03 23 30 42 43 48
01 03 24 25 27 36 47
01 03 24 27 34 41 46
01 03 24 28 34 38 40
01 03 24 29 33 40 45
01 03 25 28 29 41 44
01 03 25 31 37 39 41
01 03 26 28 36 44 49
01 03 26 28 36 47 50
01 03 26 29 32 35 40
01 03 26 29 39 42 48
01 03 26 30 36 44 48
01 03 26 31 37 41 43
01 03 27 31 33 40 41
01 03 27 38 40 42 44
01 03 28 37 38 40 48
01 03 30 35 42 45 48
01 03 35 39 40 43 44
01 04 05 06 07 24 37
01 04 05 06 07 28 30
01 04 05 06 10 12 31
01 04 05 06 23 29 36
01 04 05 06 41 43 47
01 04 05 07 08 36 45
01 04 05 07 11 23 28
01 04 05 07 14 15 16
01 04 05 07 22 29 48
01 04 05 08 24 26 46
01 04 05 09 18 38 48
01 04 05 11 23 40 49
01 04 05 12 21 36 46
01 04 05 12 41 45 49
01 04 05 17 26 30 33
01 04 05 18 19 29 36
01 04 05 18 23 47 49
01 04 05 19 30 37 50
01 04 05 22 25 32 34
01 04 05 22 33 34 35
01 04 05 26 38 40 45
01 04 05 27 41 45 46
01 04 05 28 45 47 49
01 04 05 33 44 45 49
01 04 05 40 43 46 48
01 04 06 07 08 16 35
01 04 06 07 09 15 18
01 04 06 07 10 15 45
01 04 06 07 20 24 36
01 04 06 07 34 40 46
01 04 06 08 23 25 33
01 04 06 08 28 32 36
01 04 06 09 10 43 48
01 04 06 09 16 37 43
01 04 06 09 17 44 45
01 04 06 09 19 49 50
01 04 06 09 25 31 43
01 04 06 09 27 34 37
01 04 06 10 12 16 46
01 04 06 10 17 36 39
01 04 06 10 23 41 49
01 04 06 11 15 29 36
01 04 06 11 30 35 43
01 04 06 12 16 39 41
01 04 06 13 19 21 23
01 04 06 14 30 32 43
01 04 06 17 18 28 33
01 04 06 18 19 20 35
01 04 06 20 40 45 50
01 04 06 21 24 27 36
01 04 06 22 39 40 42
01 04 06 24 34 36 47
01 04 06 27 37 40 50
01 04 06 28 34 44 47
01 04 06 29 32 40 49
01 04 06 30 32 49 50
01 04 06 33 34 38 48
01 04 07 08 12 14 50
01 04 07 08 28 40 43
01 04 07 09 11 14 37
01 04 07 09 19 41 44
01 04 07 09 30 34 44
01 04 07 10 13 22 48
01 04 07 10 24 29 40
01 04 07 11 26 41 45
01 04 07 12 13 43 47
01 04 07 12 32 45 47
01 04 07 14 16 24 33
01 04 07 17 24 30 32
01 04 07 18 29 43 47
01 04 07 19 23 43 45
01 04 07 21 23 32 36
01 04 07 21 41 44 48
01 04 07 26 27 33 35
01 04 07 27 30 36 37
01 04 07 27 36 42 50
01 04 08 10 12 17 41
01 04 08 10 17 18 26
01 04 08 10 20 23 41
01 04 08 10 40 43 44
01 04 08 11 15 38 44
01 04 08 11 28 38 39
01 04 08 12 35 42 43
01 04 08 13 30 34 46
01 04 08 13 31 45 46
01 04 08 14 19 45 48
01 04 08 15 19 28 37
01 04 08 15 39 42 45
01 04 08 16 24 38 45
01 04 08 17 19 29 32
01 04 08 17 28 45 46
01 04 08 19 27 37 42
01 04 08 20 29 37 48
01 04 08 23 42 43 50
01 04 08 25 31 37 47
01 04 08 28 30 31 41
01 04 08 28 32 36 43
01 04 08 29 36 41 47
01 04 09 10 15 17 27
01 04 09 10 22 32 49
01 04 09 10 29 45 47
01 04 09 11 13 41 42
01 04 09 11 33 36 50
01 04 09 11 40 44 48
01 04 09 12 13 19 44
01 04 09 12 15 22 50
01 04 09 12 17 18 29
01 04 09 13 14 22 23
01 04 09 13 15 24 28
01 04 09 13 22 25 37
01 04 09 13 23 31 33
01 04 09 15 18 24 31
01 04 09 15 18 32 40
01 04 09 17 21 22 37
01 04 09 17 22 23 33
01 04 09 17 32 48 49
01 04 09 20 23 32 41
01 04 09 21 26 29 39
01 04 09 24 31 33 41
01 04 09 28 32 41 43
01 04 09 30 34 36 41
01 04 09 33 39 45 49
01 04 10 11 15 36 49
01 04 10 11 21 28 32
01 04 10 12 13 21 25
01 04 10 12 13 26 41
01 04 10 12 16 41 42
01 04 10 13 15 26 45
01 04 10 13 17 19 33
01 04 10 13 35 38 44
01 04 10 14 16 35 39
01 04 10 14 24 30 48
01 04 10 14 33 34 45
01 04 10 15 22 39 50
01 04 10 15 25 35 43
01 04 10 16 19 29 32
01 04 10 17 20 30 48
01 04 10 18 24 33 47
01 04 10 20 22 30 34
01 04 10 20 26 34 42
01 04 10 21 29 36 40
01 04 10 23 45 47 49
01 04 10 24 28 36 47
01 04 10 29 31 36 42
01 04 10 30 34 38 46
01 04 10 33 37 38 43
01 04 11 12 13 33 36
01 04 11 12 16 24 25
01 04 11 12 21 46 49
01 04 11 15 18 43 49
01 04 11 16 17 18 23
01 04 11 16 22 31 40
01 04 11 16 34 37 48
01 04 11 17 27 36 37
01 04 11 17 35 36 40
01 04 11 18 19 31 33
01 04 11 18 31 40 48
01 04 11 19 22 23 43
01 04 11 20 39 40 43
01 04 11 23 25 40 48
01 04 11 25 27 47 48
01 04 11 29 31 35 46
01 04 11 29 34 38 47
01 04 11 33 38 47 49
01 04 11 35 42 45 49
01 04 12 13 18 36 46
01 04 12 13 39 42 46
01 04 12 15 22 24 43
01 04 12 16 28 32 40
01 04 12 17 21 26 30
01 04 12 17 25 33 40
01 04 12 17 37 45 47
01 04 12 24 45 48 49
01 04 12 26 31 47 48
01 04 12 27 29 41 43
01 04 12 27 35 38 46
01 04 12 30 36 43 46
01 04 12 31 33 40 42
01 04 13 14 15 29 45
01 04 13 14 30 36 45
01 04 13 16 21 43 49
01 04 13 16 23 30 49
01 04 13 16 25 27 31
01 04 13 17 20 44 50
01 04 13 17 27 33 39
01 04 13 19 29 37 47
01 04 13 20 23 28 43
01 04 13 25 26 34 45
01 04 13 26 39 44 49
01 04 13 38 43 46 48
01 04 14 15 22 31 37
01 04 14 15 25 28 33
01 04 14 15 26 36 47
01 04 14 15 30 34 40
01 04 14 16 33 45 47
01 04 14 18 21 46 49
01 04 14 19 24 30 44
01 04 14 20 24 29 43
01 04 14 21 32 48 49
01 04 14 22 25 29 44
01 04 14 22 25 37 44
01 04 14 24 32 34 43
01 04 14 31 33 44 47
01 04 15 17 21 26 29
01 04 15 17 26 40 42
01 04 15 17 34 42 48
01 04 15 19 24 28 50
01 04 15 20 25 28 47
01 04 15 21 28 36 45
01 04 15 21 32 36 44
01 04 15 22 28 42 48
01 04 15 23 24 45 47
01 04 15 25 38 41 47
01 04 15 30 31 32 47
01 04 15 30 32 45 47
01 04 16 18 21 28 48
01 04 16 20 23 29 35
01 04 16 21 23 36 49
01 04 16 21 24 39 41
01 04 16 22 24 25 39
01 04 16 22 26 32 44
01 04 16 24 34 35 36
01 04 16 24 39 40 43
01 04 16 26 35 37 43
01 04 16 27 29 32 44
01 04 16 31 35 47 48
01 04 16 31 43 48 49
01 04 16 33 37 38 50
01 04 16 36 44 45 46
01 04 16 37 39 40 48
01 04 17 18 19 24 36
01 04 17 18 20 29 35
01 04 17 18 44 45 49
01 04 17 20 21 25 42
01 04 17 22 36 39 46
01 04 17 22 42 43 47
01 04 17 31 32 42 48
01 04 17 35 39 43 45
01 04 18 19 23 28 29
01 04 18 20 28 40 47
01 04 18 20 30 43 44
01 04 18 22 28 40 41
01 04 18 25 30 47 48
01 04 18 25 32 42 47
01 04 19 21 26 31 46
01 04 19 21 30 40 41
01 04 19 23 29 33 47
01 04 19 23 31 32 33
01 04 19 23 31 36 37
01 04 19 23 34 39 49
01 04 19 25 37 40 41
01 04 19 31 36 41 43
01 04 20 21 32 37 50
01 04 20 22 26 46 47
01 04 20 23 38 43 46
01 04 20 24 28 43 47
01 04 20 26 34 37 47
01 04 20 32 33 40 42
01 04 20 32 37 42 46
01 04 20 33 44 45 49
01 04 21 24 29 30 46
01 04 21 25 28 34 43
01 04 22 23 30 39 41
01 04 22 24 37 42 49
01 04 22 25 26 36 46
01 04 22 30 36 40 45
01 04 22 33 35 46 47
01 04 23 24 31 40 48
01 04 23 26 28 34 38
01 04 23 28 35 40 46
01 04 23 28 44 48 50
01 04 23 29 43 44 50
01 04 26 28 39 43 47
01 04 27 31 32 40 49
01 04 28 32 36 44 46
01 04 29 36 37 39 48
01 04 29 38 43 44 46
01 04 33 34 35 36 43
01 04 34 39 41 49 50
01 04 38 39 40 43 45
01 05 06 07 13 42 45
01 05 06 07 17 31 33
01 05 06 08 20 26 36
01 05 06 08 25 32 48
01 05 06 09 22 25 46
01 05 06 09 25 42 49
01 05 06 10 26 31 48
01 05 06 11 12 15 25
01 05 06 11 12 28 45
01 05 06 12 13 15 26
01 05 06 12 15 31 37
01 05 06 12 17 29 35
01 05 06 12 22 43 46
01 05 06 13 33 41 47
01 05 06 14 17 38 44
01 05 06 14 26 31 43
01 05 06 15 19 37 44
01 05 06 15 22 27 47
01 05 06 15 31 44 47
01 05 06 16 18 20 33
01 05 06 16 18 25 45
01 05 06 16 22 29 42
01 05 06 16 42 43 45
01 05 06 17 19 30 49
01 05 06 19 23 24 45
01 05 06 21 44 46 49
01 05 06 24 27 28 32
01 05 06 25 30 40 43
01 05 06 32 36 38 44
01 05 06 37 45 46 47
01 05 06 38 39 42 47
01 05 07 08 24 38 48
01 05 07 09 10 17 26
01 05 07 10 16 26 41
01 05 07 12 17 24 40
01 05 07 12 32 42 46
01 05 07 13 14 33 46
01 05 07 13 15 20 34
01 05 07 14 16 19 35
01 05 07 14 18 21 34
01 05 07 15 18 28 43
01 05 07 15 32 34 41
01 05 07 16 23 24 50
01 05 07 16 30 44 48
01 05 07 20 30 40 47
01 05 07 21 24 29 49
01 05 07 24 32 47 50
01 05 07 25 45 47 48
01 05 08 10 12 21 38
01 05 08 11 17 22 47
01 05 08 11 19 31 35
01 05 08 13 29 44 45
01 05 08 14 20 31 40
01 05 08 16 17 20 43
01 05 08 18 19 20 47
01 05 08 18 19 22 23
01 05 08 18 30 31 48
01 05 08 19 28 33 42
01 05 08 20 26 28 32
01 05 08 22 23 40 46
01 05 08 24 26 35 46
01 05 08 24 28 44 45
01 05 08 41 42 45 46
01 05 09 10 28 42 48
01 05 09 11 23 38 46
01 05 09 12 13 23 32
01 05 09 12 15 20 37
01 05 09 12 20 26 43
01 05 09 13 16 29 49
01 05 09 14 22 27 44
01 05 09 14 26 29 35
01 05 09 14 31 44 49
01 05 09 15 27 28 50
01 05 09 15 28 30 39
01 05 09 15 29 32 49
01 05 09 17 31 37 46
01 05 09 19 22 25 46
01 05 09 19 27 35 48
01 05 09 22 23 44 46
01 05 09 23 35 41 49
01 05 09 25 27 33 37
01 05 09 27 32 34 45
01 05 10 11 14 31 44
01 05 10 11 17 25 29
01 05 10 11 26 44 49
01 05 10 12 16 18 50
01 05 10 13 24 37 42
01 05 10 13 24 39 47
01 05 10 14 15 24 49
01 05 10 14 39 40 46
01 05 10 15 21 27 42
01 05 10 15 23 34 35
01 05 10 15 25 27 35
01 05 10 16 28 35 39
01 05 10 16 34 42 50
01 05 10 18 20 40 42
01 05 10 18 27 30 39
01 05 10 18 27 34 45
01 05 10 19 24 44 46
