01 08 18 20 25 36
01 08 18 24 30 45
01 08 18 27 35 45
01 08 18 29 42 44
01 08 18 31 34 37
01 08 19 26 37 44
01 08 19 27 32 39
01 08 19 33 46 49
01 08 19 38 41 49
01 08 20 30 31 34
01 08 20 32 36 41
01 08 20 45 46 49
01 08 22 34 38 43
01 08 24 26 30 42
01 08 26 32 43 49
01 08 27 33 34 42
01 08 28 33 34 41
01 08 29 31 35 39
01 08 34 39 41 48
01 08 37 39 44 45
01 09 10 19 33 43
01 09 10 24 32 35
01 09 10 25 29 39
01 09 10 29 38 43
01 09 11 13 32 41
01 09 11 15 35 46
01 09 11 20 22 29
01 09 11 26 29 46
01 09 11 38 45 48
01 09 12 18 35 48
01 09 12 22 27 33
01 09 12 29 30 42
01 09 13 27 40 42
01 09 13 29 37 47
01 09 14 20 43 48
01 09 14 25 32 49
01 09 15 18 21 40
01 09 15 26 29 32
01 09 15 26 47 48
01 09 16 17 38 42
01 09 17 20 21 35
01 09 17 30 45 49
01 09 18 21 23 35
01 09 18 21 32 49
01 09 18 33 36 48
01 09 19 25 31 41
01 09 19 33 40 47
01 09 20 24 42 46
01 09 21 28 30 38
01 09 23 28 37 39
01 09 23 34 37 43
01 09 24 25 31 36
01 09 24 32 35 47
01 09 25 27 37 40
01 09 25 34 35 42
01 09 25 38 43 45
01 09 27 33 37 41
01 09 30 31 48 49
01 09 31 32 34 45
01 10 11 12 18 35
01 10 11 12 19 27
01 10 11 13 29 37
01 10 11 15 22 29
01 10 11 19 21 41
01 10 11 21 34 38
01 10 11 21 38 39
01 10 11 24 48 49
01 10 12 22 25 35
01 10 12 28 32 35
01 10 12 29 30 39
01 10 13 15 16 42
01 10 13 19 25 33
01 10 13 23 41 43
01 10 13 26 29 34
01 10 14 16 25 39
01 10 14 19 38 45
01 10 14 21 30 40
01 10 14 21 43 46
01 10 15 17 32 37
01 10 15 17 35 45
01 10 16 23 26 37
01 10 16 24 39 48
01 10 16 25 36 38
01 10 16 25 43 48
01 10 16 38 44 45
01 10 17 20 33 45
01 10 18 19 23 27
01 10 18 19 27 42
01 10 18 20 30 40
01 10 18 22 25 45
01 10 18 24 25 46
01 10 18 24 31 46
01 10 18 26 45 47
01 10 18 27 35 38
01 10 18 39 43 47
01 10 19 24 37 41
01 10 20 27 43 47
01 10 21 24 44 46
01 10 22 31 34 46
01 10 23 32 46 48
01 10 24 28 39 45
01 10 25 27 30 36
01 10 25 29 34 45
01 10 26 29 40 45
01 10 26 38 39 47
01 10 27 38 44 47
01 10 29 33 37 39
01 10 30 37 44 49
01 10 31 33 36 49
01 11 12 15 32 46
01 11 12 17 32 40
01 11 13 16 20 37
01 11 14 18 20 38
01 11 14 20 31 40
01 11 15 28 32 40
01 11 15 33 36 49
01 11 16 27 32 49
01 11 16 30 32 42
01 11 17 19 22 45
01 11 17 29 31 46
01 11 17 41 42 45
01 11 19 24 34 43
01 11 19 27 28 38
01 11 19 36 48 49
01 11 20 23 28 32
01 11 20 24 37 41
01 11 20 27 44 48
01 11 22 25 39 41
01 11 22 27 33 49
01 11 22 28 30 43
01 11 22 38 40 47
01 11 23 25 27 30
01 11 23 27 28 44
01 11 23 29 38 48
01 11 25 34 38 42
01 11 26 28 30 31
01 11 26 28 40 42
01 11 28 30 45 48
01 11 28 36 37 47
01 11 29 30 42 44
01 11 31 36 38 45
01 11 32 34 38 45
01 12 13 15 36 38
01 12 13 17 41 46
01 12 13 28 32 44
01 12 14 29 30 42
01 12 14 34 39 48
01 12 15 16 21 35
01 12 15 19 22 30
01 12 15 24 32 38
01 12 16 33 47 48
01 12 17 19 23 39
01 12 17 22 29 44
01 12 18 21 39 43
01 12 18 23 34 38
01 12 18 23 42 47
01 12 18 23 47 49
01 12 18 24 32 49
01 12 20 23 31 49
01 12 20 24 31 39
01 12 20 25 29 43
01 12 20 28 41 43
01 12 22 25 35 45
01 12 22 33 41 42
01 12 22 35 42 44
01 12 23 26 38 49
01 12 23 31 34 35
01 12 24 27 31 41
01 12 24 29 30 44
01 12 26 29 39 42
01 12 27 28 41 44
01 12 27 30 34 49
01 12 27 33 46 49
01 12 30 31 43 44
01 12 34 42 44 45
01 13 14 18 27 42
01 13 14 24 35 42
01 13 14 24 36 44
01 13 14 27 35 47
01 13 14 28 43 46
01 13 14 30 40 45
01 13 14 45 46 48
01 13 16 17 23 46
01 13 16 30 33 48
01 13 17 18 45 48
01 13 17 20 45 49
01 13 17 23 30 40
01 13 18 20 31 40
01 13 18 39 40 46
01 13 19 24 28 35
01 13 19 26 32 46
01 13 19 29 31 35
01 13 19 32 33 38
01 13 21 28 29 38
01 13 21 31 36 48
01 13 21 34 36 42
01 13 22 25 30 36
01 13 22 32 33 39
01 13 23 27 29 47
01 13 23 30 34 42
01 13 23 35 38 42
01 13 23 36 37 48
01 13 24 29 43 49
01 13 26 28 29 41
01 13 26 29 35 42
01 13 26 39 42 49
01 13 28 31 32 39
01 13 28 34 37 45
01 13 28 35 41 49
01 13 32 33 40 43
01 13 33 35 41 44
01 13 39 41 42 49
01 14 15 20 33 42
01 14 15 21 24 49
01 14 15 24 42 43
01 14 15 30 37 49
01 14 16 18 38 49
01 14 17 18 20 34
01 14 17 19 23 34
01 14 17 19 40 42
01 14 17 23 44 48
01 14 17 24 41 42
01 14 17 29 36 37
01 14 19 27 32 40
01 14 19 34 42 49
01 14 19 35 46 49
01 14 20 25 27 31
01 14 21 23 29 46
01 14 21 35 41 45
01 14 22 25 40 42
01 14 22 37 44 47
01 14 23 25 30 41
01 14 23 27 32 44
01 14 23 35 47 49
01 14 24 30 35 45
01 14 24 30 41 45
01 14 26 28 37 39
01 14 26 30 33 38
01 14 27 37 39 42
01 14 27 42 46 49
01 14 28 36 47 49
01 14 32 33 37 40
01 15 16 19 44 48
01 15 16 26 29 37
01 15 17 19 35 44
01 15 17 20 23 43
01 15 17 25 26 40
01 15 17 26 28 38
01 15 18 19 29 37
01 15 18 20 46 49
01 15 19 24 32 44
01 15 19 25 40 41
01 15 20 21 35 43
01 15 20 22 24 49
01 15 20 24 35 48
01 15 20 30 41 48
01 15 20 34 36 39
01 15 20 36 44 45
01 15 21 22 38 39
01 15 22 38 42 45
01 15 24 34 40 48
01 15 24 36 37 43
01 15 24 38 44 45
01 15 24 40 43 45
01 15 25 27 37 41
01 15 25 28 36 44
01 15 26 27 31 39
01 15 27 29 35 47
01 15 30 37 41 47
01 15 31 32 37 42
01 15 32 35 38 49
01 16 17 20 30 45
01 16 17 24 31 32
01 16 17 24 41 46
01 16 17 30 44 49
01 16 18 28 36 45
01 16 18 43 48 49
01 16 19 24 26 47
01 16 19 35 39 40
01 16 20 21 25 33
01 16 20 26 27 49
01 16 21 22 33 43
01 16 21 26 31 44
01 16 22 23 45 49
01 16 22 28 32 39
01 16 23 27 31 36
01 16 23 32 35 45
01 16 24 27 38 44
01 16 24 40 45 49
01 16 25 36 39 42
01 16 27 28 36 39
01 16 28 29 39 45
01 16 28 33 39 45
01 16 30 32 41 44
01 16 30 38 40 47
01 16 34 37 41 48
01 17 19 22 36 44
01 17 20 37 42 44
01 17 21 27 40 44
01 17 22 27 38 39
01 17 22 28 36 41
01 17 23 25 26 34
01 17 23 34 37 49
01 17 24 29 34 46
01 17 25 32 39 44
01 17 26 33 36 43
01 17 26 35 44 48
01 17 26 37 39 49
01 17 28 31 44 48
01 17 32 35 38 48
01 18 19 31 45 49
01 18 20 23 41 47
01 18 20 23 42 48
01 18 20 23 44 45
01 18 20 26 31 39
01 18 21 28 30 45
01 18 22 23 27 46
01 18 25 26 36 39
01 18 25 41 47 48
01 18 26 28 41 47
01 18 26 34 42 48
01 18 27 28 43 47
01 18 30 33 36 47
01 18 36 40 44 47
01 19 20 25 33 42
01 19 20 36 46 49
01 19 21 23 24 46
01 19 21 26 32 36
01 19 21 31 34 46
01 19 21 35 40 43
01 19 22 23 24 34
01 19 22 29 35 48
01 19 22 34 37 46
01 19 23 24 25 43
01 19 23 30 32 48
01 19 24 26 31 32
01 19 24 33 44 45
01 19 31 44 46 49
01 19 32 37 38 44
01 20 21 23 40 41
01 20 21 23 40 46
01 20 21 28 34 40
01 20 21 28 39 41
01 20 21 29 40 47
01 20 21 32 34 35
01 20 22 34 39 49
01 20 22 39 40 47
01 20 23 31 34 44
01 20 23 36 38 49
01 20 24 32 36 37
01 20 24 32 40 44
01 20 24 33 37 43
01 20 25 27 37 46
01 20 26 36 37 40
01 20 27 32 35 46
01 20 27 36 40 42
01 20 27 42 46 48
01 20 28 32 41 44
01 20 30 35 36 44
01 20 31 32 45 46
01 20 31 41 45 49
01 20 34 40 44 49
01 21 23 25 29 44
01 21 23 27 40 45
01 21 23 30 32 38
01 21 24 25 36 45
01 21 24 27 30 37
01 21 25 26 32 43
01 21 26 28 37 44
01 21 26 31 32 47
01 21 28 37 41 47
01 21 29 42 45 47
01 21 31 34 37 47
01 22 25 33 41 46
01 22 27 28 37 42
01 22 27 41 42 48
01 22 28 38 47 48
01 22 34 35 45 47
01 23 25 26 33 44
01 23 26 28 33 40
01 23 26 31 38 48
01 23 26 35 43 47
01 23 26 37 43 49
01 23 29 32 45 49
01 23 29 34 37 45
01 23 29 40 41 43
01 23 30 38 45 48
01 23 33 34 36 42
01 23 37 40 41 43
01 24 26 28 29 32
01 24 28 34 44 47
01 24 28 40 46 49
01 24 29 35 40 45
01 24 32 36 48 49
01 24 35 41 42 49
01 25 26 37 40 43
01 25 31 43 44 45
01 25 32 33 34 35
01 25 34 41 44 49
01 25 35 36 37 44
01 26 27 33 42 47
01 26 29 37 40 43
01 26 30 32 39 47
01 26 31 39 43 47
01 26 33 34 38 46
01 26 33 36 45 48
01 26 33 37 44 49
01 26 36 42 44 46
01 27 29 30 44 48
01 27 29 34 42 48
01 27 30 38 40 48
01 27 31 33 35 47
01 27 34 40 41 44
01 28 29 31 37 47
01 28 31 32 44 49
01 29 33 38 45 48
01 29 35 41 44 48
01 30 31 33 35 46
01 30 36 37 38 40
01 31 38 43 45 46
01 32 38 39 45 47
01 33 40 41 45 48
01 34 37 39 40 42
01 35 37 44 45 48
01 35 38 40 47 48
01 39 42 45 48 49
02 03 04 07 13 29
02 03 04 10 21 43
02 03 04 11 27 47
02 03 04 13 42 48
02 03 04 16 36 49
02 03 04 18 28 43
02 03 05 06 27 34
02 03 05 09 16 18
02 03 05 10 26 27
02 03 05 18 31 33
02 03 05 27 40 46
02 03 06 07 17 27
02 03 06 07 18 36
02 03 06 11 17 25
02 03 06 11 31 42
02 03 06 14 34 44
02 03 06 15 39 44
02 03 06 20 30 37
02 03 07 09 19 45
02 03 07 11 16 20
02 03 07 12 14 26
02 03 07 13 32 40
02 03 07 14 41 42
02 03 07 18 24 26
02 03 07 22 28 31
02 03 07 22 38 48
02 03 08 11 15 33
02 03 08 24 32 48
02 03 08 25 27 49
02 03 09 16 27 43
02 03 09 17 20 21
02 03 09 17 29 40
02 03 09 19 37 43
02 03 09 21 26 29
02 03 09 21 33 45
02 03 09 26 45 46
02 03 10 11 35 41
02 03 10 16 27 37
02 03 10 21 37 44
02 03 10 27 34 35
02 03 11 14 27 30
02 03 11 15 34 47
02 03 11 15 42 46
02 03 11 25 34 35
02 03 11 34 42 48
02 03 12 15 19 49
02 03 12 16 23 34
02 03 12 18 23 40
02 03 12 27 31 47
02 03 12 29 31 39
02 03 12 29 40 43
02 03 13 14 31 36
02 03 13 16 22 48
02 03 13 17 23 32
02 03 13 17 23 42
02 03 13 19 27 43
02 03 13 26 36 38
02 03 13 27 30 49
02 03 13 27 36 48
02 03 14 17 25 49
02 03 14 17 44 48
02 03 14 21 39 47
02 03 14 38 42 43
02 03 15 17 20 42
02 03 15 17 25 42
02 03 15 19 44 45
02 03 15 23 41 46
02 03 16 25 34 46
02 03 16 37 45 49
02 03 17 18 19 46
02 03 17 38 40 42
02 03 18 30 34 40
02 03 18 31 38 46
02 03 18 32 36 43
02 03 19 27 35 48
02 03 19 28 36 45
02 03 19 32 36 47
02 03 20 25 30 43
02 03 20 33 48 49
02 03 21 28 35 41
02 03 22 31 34 45
02 03 22 32 33 34
02 03 23 26 27 40
02 03 23 29 34 36
02 03 24 25 43 45
02 03 24 34 35 38
02 03 25 28 29 38
02 03 25 37 39 40
02 03 26 30 34 44
02 03 28 36 42 44
02 03 30 34 35 41
02 03 31 36 46 48
02 03 31 37 40 42
02 03 32 37 47 49
02 04 05 44 46 47
02 04 06 09 10 48
02 04 06 11 37 47
02 04 06 11 42 44
02 04 06 14 30 35
02 04 06 21 27 42
02 04 06 22 25 42
02 04 06 26 27 44
02 04 07 09 42 47
02 04 08 09 22 34
02 04 08 11 14 40
02 04 08 15 22 49
02 04 08 15 25 38
02 04 08 17 27 42
02 04 08 18 31 43
02 04 08 21 30 34
02 04 09 17 20 46
02 04 09 19 43 44
02 04 09 22 43 44
02 04 09 24 26 34
02 04 09 24 29 35
02 04 09 24 44 45
02 04 09 25 34 37
02 04 09 31 36 40
02 04 10 11 25 26
02 04 10 12 21 42
02 04 10 15 38 44
02 04 11 15 28 48
02 04 11 21 45 46
02 04 11 30 34 47
02 04 12 17 18 47
02 04 12 18 29 41
02 04 12 24 36 38
02 04 12 30 35 46
02 04 12 34 36 38
02 04 13 16 17 40
02 04 13 24 30 42
02 04 14 16 18 19
02 04 14 27 42 49
02 04 14 32 39 43
02 04 15 20 35 45
02 04 15 24 28 41
02 04 15 29 32 40
02 04 15 39 45 49
02 04 16 20 25 46
02 04 16 22 44 46
02 04 17 33 36 45
02 04 18 25 26 47
02 04 18 42 43 45
02 04 19 26 39 43
02 04 20 35 39 42
02 04 22 25 28 31
02 04 23 36 44 49
02 04 24 25 47 48
02 04 24 34 44 46
02 04 25 28 38 46
02 04 25 29 41 43
02 04 26 35 37 47
02 04 26 36 39 43
02 04 27 36 45 49
02 04 28 34 43 44
02 04 39 41 42 48
02 05 06 08 32 46
02 05 06 12 19 36
02 05 06 19 20 24
02 05 06 26 41 47
02 05 07 08 14 34
02 05 07 09 21 24
02 05 07 11 15 21
02 05 07 12 31 44
02 05 07 15 27 39
02 05 07 36 38 42
02 05 08 09 20 45
02 05 08 11 20 44
02 05 08 20 21 33
02 05 08 29 36 45
02 05 09 10 22 35
02 05 09 13 22 38
02 05 09 14 44 46
02 05 09 16 32 41
02 05 09 17 22 38
02 05 09 17 32 35
02 05 09 18 34 41
02 05 09 19 24 44
02 05 09 20 25 32
02 05 09 23 38 43
02 05 09 26 28 47
02 05 09 27 39 47
02 05 10 11 27 39
02 05 10 18 26 30
02 05 11 12 20 33
02 05 11 15 31 36
02 05 11 25 32 34
02 05 11 27 31 43
02 05 12 22 44 48
02 05 12 31 34 48
02 05 13 17 19 31
02 05 13 17 33 40
02 05 13 18 29 42
02 05 13 19 27 46
02 05 13 23 35 45
02 05 13 24 35 43
02 05 13 30 32 37
02 05 14 36 40 41
02 05 15 16 20 45
02 05 15 20 38 39
02 05 16 25 30 40
02 05 16 36 41 43
02 05 16 39 43 46
02 05 17 22 42 44
02 05 17 23 33 47
02 05 18 21 34 43
02 05 18 22 23 37
02 05 18 23 29 47
02 05 18 29 35 37
02 05 18 36 37 47
02 05 18 39 43 46
02 05 19 21 29 46
02 05 19 26 29 31
02 05 19 26 39 46
02 05 19 29 31 41
02 05 19 40 42 49
02 05 19 44 48 49
02 05 20 30 39 45
02 05 21 24 29 46
02 05 22 23 26 44
02 05 22 30 40 47
02 05 24 25 31 35
02 05 24 25 36 46
02 05 26 27 42 44
02 05 27 33 38 41
02 05 28 31 42 45
02 05 29 35 37 38
02 05 32 34 38 49
02 05 33 35 47 49
02 06 07 08 24 46
02 06 07 08 30 37
02 06 07 10 26 41
02 06 07 13 31 36
02 06 08 13 40 46
02 06 08 15 24 44
02 06 08 17 25 40
02 06 08 26 27 36
02 06 09 10 16 38
02 06 09 11 14 37
02 06 09 18 23 26
02 06 09 20 43 44
02 06 10 15 17 27
02 06 10 24 29 35
02 06 11 12 19 39
02 06 11 15 30 46
02 06 11 19 23 29
02 06 12 17 39 47
02 06 12 18 22 29
02 06 12 18 38 42
02 06 12 20 28 49
02 06 13 17 22 23
02 06 13 18 19 42
02 06 13 20 42 48
02 06 14 28 44 47
02 06 14 30 31 36
02 06 15 19 24 38
02 06 15 26 36 40
02 06 15 29 31 37
02 06 15 38 42 46
02 06 16 24 34 38
02 06 17 22 41 45
